Timestamp,CarRoll,CarPitch,CarYaw,RollGrad,ax,ay,az,ForwardAccel,LateralAccel,HeaveAccel,PitchRate,RollRate,YawRate,qw,qx,qy,qz,ShockPot1,ShockPot2,BrakePressure
1970-01-01 00:01:31.945,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,159
1970-01-01 00:01:31.978,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,156
1970-01-01 00:01:32.010,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,164
1970-01-01 00:01:32.043,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.73,157
1970-01-01 00:01:32.075,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.48,0.73,152
1970-01-01 00:01:32.108,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,159
1970-01-01 00:01:32.141,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.73,157
1970-01-01 00:01:32.174,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,155
1970-01-01 00:01:32.207,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,163
1970-01-01 00:01:32.239,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.73,157
1970-01-01 00:01:32.272,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,154
1970-01-01 00:01:32.305,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,156
1970-01-01 00:01:32.338,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,150
1970-01-01 00:01:32.371,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,155
1970-01-01 00:01:32.404,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,158
1970-01-01 00:01:32.437,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,152
1970-01-01 00:01:32.469,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.73,155
1970-01-01 00:01:32.502,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.67,154
1970-01-01 00:01:32.535,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,152
1970-01-01 00:01:32.568,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.48,0.61,152
1970-01-01 00:01:32.601,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,155
1970-01-01 00:01:32.633,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,155
1970-01-01 00:01:32.666,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,160
1970-01-01 00:01:32.699,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,156
1970-01-01 00:01:32.732,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,157
1970-01-01 00:01:32.765,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,155
1970-01-01 00:01:32.797,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,154
1970-01-01 00:01:32.829,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,156
1970-01-01 00:01:32.861,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.73,155
1970-01-01 00:01:32.893,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,156
1970-01-01 00:01:32.925,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,155
1970-01-01 00:01:32.958,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,156
1970-01-01 00:01:32.990,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,158
1970-01-01 00:01:33.023,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,157
1970-01-01 00:01:33.056,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,156
1970-01-01 00:01:33.088,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,150
1970-01-01 00:01:33.121,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,157
1970-01-01 00:01:33.154,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,151
1970-01-01 00:01:33.186,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,159
1970-01-01 00:01:33.219,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,154
1970-01-01 00:01:33.252,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,154
1970-01-01 00:01:33.285,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:33.318,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,157
1970-01-01 00:01:33.351,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,153
1970-01-01 00:01:33.384,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,166
1970-01-01 00:01:33.416,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,156
1970-01-01 00:01:33.449,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,158
1970-01-01 00:01:33.482,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,159
1970-01-01 00:01:33.515,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,156
1970-01-01 00:01:33.549,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.48,0.67,152
1970-01-01 00:01:33.581,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.55,160
1970-01-01 00:01:33.614,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,156
1970-01-01 00:01:33.647,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,155
1970-01-01 00:01:33.679,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.61,156
1970-01-01 00:01:33.712,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,157
1970-01-01 00:01:33.745,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.61,156
1970-01-01 00:01:33.777,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,156
1970-01-01 00:01:33.809,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,154
1970-01-01 00:01:33.841,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,156
1970-01-01 00:01:33.874,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,154
1970-01-01 00:01:33.907,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,158
1970-01-01 00:01:33.939,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.61,152
1970-01-01 00:01:33.971,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,158
1970-01-01 00:01:34.004,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.55,142
1970-01-01 00:01:34.037,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,160
1970-01-01 00:01:34.070,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,157
1970-01-01 00:01:34.102,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,153
1970-01-01 00:01:34.135,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,157
1970-01-01 00:01:34.168,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,150
1970-01-01 00:01:34.201,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,154
1970-01-01 00:01:34.233,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,157
1970-01-01 00:01:34.266,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,156
1970-01-01 00:01:34.299,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,154
1970-01-01 00:01:34.332,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,157
1970-01-01 00:01:34.365,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.73,158
1970-01-01 00:01:34.398,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,155
1970-01-01 00:01:34.431,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,157
1970-01-01 00:01:34.463,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,159
1970-01-01 00:01:34.496,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.73,158
1970-01-01 00:01:34.529,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,144
1970-01-01 00:01:34.562,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,155
1970-01-01 00:01:34.595,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,156
1970-01-01 00:01:34.627,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,156
1970-01-01 00:01:34.660,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,159
1970-01-01 00:01:34.693,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,157
1970-01-01 00:01:34.726,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.48,0.61,157
1970-01-01 00:01:34.758,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,161
1970-01-01 00:01:34.790,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.61,154
1970-01-01 00:01:34.822,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,157
1970-01-01 00:01:34.855,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,155
1970-01-01 00:01:34.887,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,157
1970-01-01 00:01:34.920,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,158
1970-01-01 00:01:34.952,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,155
1970-01-01 00:01:34.985,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.55,157
1970-01-01 00:01:35.017,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,162
1970-01-01 00:01:35.050,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,153
1970-01-01 00:01:35.083,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,158
1970-01-01 00:01:35.116,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.73,157
1970-01-01 00:01:35.149,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,157
1970-01-01 00:01:35.182,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,159
1970-01-01 00:01:35.214,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,153
1970-01-01 00:01:35.247,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,160
1970-01-01 00:01:35.283,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,170
1970-01-01 00:01:35.315,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,157
1970-01-01 00:01:35.348,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.48,0.61,156
1970-01-01 00:01:35.381,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,158
1970-01-01 00:01:35.414,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,158
1970-01-01 00:01:35.447,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,158
1970-01-01 00:01:35.480,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,147
1970-01-01 00:01:35.512,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,158
1970-01-01 00:01:35.545,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,157
1970-01-01 00:01:35.578,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.73,157
1970-01-01 00:01:35.611,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,157
1970-01-01 00:01:35.644,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,159
1970-01-01 00:01:35.677,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,159
1970-01-01 00:01:35.709,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.11,0.73,150
1970-01-01 00:01:35.741,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.61,160
1970-01-01 00:01:35.773,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.55,152
1970-01-01 00:01:35.805,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.67,164
1970-01-01 00:01:35.837,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,178
1970-01-01 00:01:35.870,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.61,168
1970-01-01 00:01:35.902,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.67,167
1970-01-01 00:01:35.935,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,166
1970-01-01 00:01:35.967,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,167
1970-01-01 00:01:36.000,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.67,169
1970-01-01 00:01:36.033,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.73,166
1970-01-01 00:01:36.066,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,169
1970-01-01 00:01:36.098,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,172
1970-01-01 00:01:36.132,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,172
1970-01-01 00:01:36.164,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,165
1970-01-01 00:01:36.197,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.73,184
1970-01-01 00:01:36.230,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,174
1970-01-01 00:01:36.262,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.42,0.61,171
1970-01-01 00:01:36.295,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.23,0.73,174
1970-01-01 00:01:36.328,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.67,170
1970-01-01 00:01:36.361,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.29,0.67,172
1970-01-01 00:01:36.394,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.17,0.73,173
1970-01-01 00:01:36.426,-16.01,20.58,-0.69,20.26,-5.46,1.02,-7.79,2.05,1.02,6.23,10.52,-5.48,30.66,0.34,-0.46,0.65,-0.50,61.36,0.61,174
